n_features,lambda,accuracy,f1,precision,recall,train_accuracy
3337,2144.5624401170903,0.7844909609895337,0.7814522837694844,0.8002421959033436,0.78184331140953,0.9143672692673644
3155,491.3773694630278,0.7440532825880114,0.7410157350124746,0.7596827435409523,0.7416447392882206,0.9400570884871551
2965,1.1175168482170016e-05,0.6641294005708849,0.6592264670890535,0.6755699574415175,0.6608553508955595,0.9511179828734538
3243,4864.508830139735,0.7849666983824929,0.7812671658088944,0.8051603857448082,0.7803877981397178,0.8864176974310181
3303,7178.503784817622,0.7859181731684111,0.7813897758238988,0.807354499355179,0.7806735543007737,0.8719077069457659
3365,7598.302955173751,0.7859181731684111,0.7816371071325154,0.8075683623595786,0.7809713196396175,0.8710751665080876
3387,8292.479115561715,0.7849666983824929,0.780712641205076,0.8056008806074606,0.7802088192371577,0.866674595623216
3704,31170.954120371418,0.7464319695528069,0.7437395210145302,0.7769622707245292,0.7418092506793308,0.8004281636536632
3573,20599.93470355886,0.7616555661274976,0.7580363712163377,0.7872815879496186,0.757323472448217,0.8252854424357755
3316,7251.707299832843,0.7854424357754519,0.7811143888420735,0.8068626939316964,0.7803781749742095,0.8716698382492863
3094,14490.116998696249,0.7706945765937203,0.7665791947328746,0.7942660624097868,0.7659517260373755,0.8394386298763082
3496,1167.4242576892675,0.7702188392007612,0.7675890038835832,0.786095862571203,0.7688203263501219,0.9303044719314938
3026,0.02149255768470421,0.6527117031398668,0.6472477545478814,0.6631146281618123,0.6492937306196798,0.9533777354900095
3175,3518.5617025466295,0.7854424357754519,0.7816982879018938,0.8037595956700236,0.7816325974975167,0.8972407231208372
3289,3054.665762348323,0.7840152235965747,0.7808892409604324,0.8020427269491808,0.7809228132579679,0.903663177925785
3407,7535.674952093932,0.7863939105613701,0.7823815919251713,0.807361139639615,0.7815208815477453,0.871313035204567
3408,9835.024885143881,0.7816365366317792,0.777207400793136,0.8025701984552185,0.7770056999016172,0.8595385347288297
3610,6441.878874004617,0.7849666983824929,0.7801310881797123,0.8034743969654453,0.7804566134162274,0.8808277830637488
3118,5028.542028478039,0.7868696479543292,0.7829769143071513,0.8061654036630447,0.7823666097318787,0.8849904852521409
2814,2030.3585492003883,0.7811607992388202,0.7781109712669603,0.795812635004397,0.7788247711088373,0.9075880114176974
2935,4910.662527528787,0.7844909609895337,0.7813269871840118,0.8030389747148211,0.7809418613740817,0.8823739295908658
3111,22332.6599366007,0.7554709800190295,0.7524845072918891,0.7844465948239066,0.7508427637428863,0.8166032350142721
3233,13476.334453919828,0.7759276879162702,0.7715077924189543,0.7979395874144973,0.7709158712665259,0.8433634633682208
3429,7478.818981835962,0.7840152235965747,0.7796691730141541,0.8037672810582925,0.7794775811154315,0.8715509039010466
3321,5004.128645960487,0.7873453853472883,0.7832736197248126,0.8070461537307889,0.7829931101078503,0.8870123691722169
3142,3241.5055698096926,0.7840152235965747,0.7804432222230591,0.8018706362779195,0.780413279529115,0.8990247383444339
3308,1631.3592672886148,0.7787821122740247,0.7763601819660113,0.794506729778637,0.7766633829106355,0.9211465271170314
3053,4892.4195689747885,0.7821122740247384,0.7783868312060644,0.8011130162583354,0.7779650397746999,0.8836822074215034
2924,10332.581792356114,0.7792578496669839,0.7748848147349033,0.801950557617251,0.7742018808688774,0.8522835394862036
3246,2722.835958098487,0.7835394862036156,0.780137286756174,0.8010318724828782,0.7803260117547136,0.9060418648905804
291,1141.4053922031103,0.7426260704091342,0.7377687669782372,0.7699443806394566,0.7384917003630024,0.7671265461465271
3498,4582.701854030283,0.7840152235965747,0.7796799561139631,0.8017873455430589,0.7800208451530063,0.8911750713606089
3161,14100.7937215049,0.7730732635585157,0.7695796708051417,0.7959704293699624,0.7686152119746981,0.8409847764034253
3352,8342.880994930596,0.7840152235965747,0.779564433823454,0.8057011825645659,0.7791580852289841,0.8663177925784966
3341,5029.52842159001,0.7901998097050428,0.7863335173710782,0.8095456639184804,0.7857839612204065,0.8871313035204567
3052,5103.902271445357,0.7821122740247384,0.7784406604367031,0.8016694996866803,0.7779339000564769,0.8826117982873454
3281,2642.9675123683414,0.7854424357754519,0.7821713059473641,0.8024505580505054,0.7824794748925884,0.9063986679352997
4770,1775.500196325439,0.7697431018078021,0.7659814900016239,0.7846575764636647,0.7677121160227443,0.9347050428163654
3410,24222.52910966802,0.7564224548049476,0.7536788282177052,0.7847269081806265,0.7518920034054896,0.8143434823977165
3151,4076.755579669161,0.7854424357754519,0.7820179385514042,0.8042811484978346,0.7815050177299776,0.8910561370123692
2999,6751.491644365536,0.7830637488106565,0.7792660448407458,0.8025158264852899,0.7788468297929361,0.8704804947668887
3516,12061.073299107504,0.7773549000951475,0.773593369198556,0.7986082160635586,0.7728211284608543,0.8512131303520457
3190,2420.6002106837195,0.7854424357754519,0.7821122901555742,0.8014539839669347,0.7821696314413149,0.909847764034253
3311,6690.211229539323,0.7868696479543292,0.7822611078064411,0.8076560169685513,0.7817716188495906,0.8753568030447193
3297,6307.085909284103,0.7873453853472883,0.782721714775765,0.808666786442244,0.7821823564874861,0.8778544243577545
3240,4586.712657361247,0.7825880114176974,0.7792579021387164,0.8024705472496901,0.7783718952698123,0.8891531874405328
3412,12982.972486742863,0.7754519505233112,0.7712019705009995,0.7969170136851959,0.7707074132299382,0.8459800190294957
3102,3221.695999639043,0.7840152235965747,0.780407239208051,0.8008220770693855,0.7803764992804368,0.8990247383444339
3325,6220.515155748369,0.7882968601332064,0.7840617379892444,0.8093483056538252,0.783463673269095,0.8788058991436727
3589,7228.1211037441135,0.7868696479543292,0.7824093181595096,0.8062476113784156,0.7823518774301413,0.8754757373929591
3645,19695.69636618225,0.7630827783063748,0.7601936817127519,0.7888072763237427,0.7589299200737292,0.8293292102759277
3530,8804.722606298512,0.7835394862036156,0.7794894993031858,0.8037701110996375,0.779098890319664,0.8653663177925784
3742,31221.487151477842,0.7459562321598477,0.7433632616128808,0.7754697339707266,0.7416295389478949,0.8007849666983825
3314,2.86134794878906,0.642721217887726,0.6374031957804228,0.654922915279849,0.639302040132207,0.9567078972407231
3448,6796.4622572763155,0.7844909609895337,0.7799636345274978,0.8038669015896687,0.7798635132660695,0.8763082778306375
3305,10878.959283861108,0.7830637488106565,0.7794255804247525,0.8057656392376036,0.7782908089807844,0.8537107516650809
3385,5294.117429491831,0.7892483349191246,0.7851154942205302,0.8086651912506195,0.7849980834048258,0.8858230256898192
3449,4987.1563993659165,0.7844909609895337,0.7801868655611391,0.8029801491498043,0.7801518127482215,0.8887963843958135
3560,5722.273345756321,0.7849666983824929,0.7810725174423101,0.8042881457722405,0.7808008198447383,0.884871550903901
3346,16945.679043643155,0.7678401522359658,0.7648326706260847,0.7928616630140031,0.763583237742581,0.8331351094196003
